gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4164085476	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c3b9934e-93e9-4460-a860-fb0a71d839be	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1966-06-27	27	6	1966	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD132600				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:44.878Z		COORDINATE_ROUNDED
4164085474	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	fa624486-b4c2-410f-bc42-a8ed98d9198f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	barbatus	SUBSPECIES	Pycnonotus barbatus barbatus (Desfontaines, 1789)			MA	“Andalusien”		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e													7342241	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD137987				CC_BY_4_0					2026-03-18T07:45:44.879Z		
4164085443	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c5e708be-3448-4f00-96c5-4128a3e29105	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-01-18	18	1	2007	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD129202				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.730Z		
4164085441	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f51cf0a0-8d98-495e-b997-4a5a6f14d835	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-05-25	25	5	2003	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD122892				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.730Z		
4164085416	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f538e0e8-fe38-4540-a091-0d90804965d8	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	uzungwensis	SUBSPECIES	Phyllastrephus flavostriatus uzungwensis Jensen & Stuart, 1982			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-09-09	9	9	2007	6086093	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD129169				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.354Z		
4164085415	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	f69a5f8a-1cc7-4239-b380-195866d7a4d1	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes philippinus	saturatior	SUBSPECIES	Hypsipetes philippinus saturatior (Hartert, 1916)			PH	Mt. Katanglad Camp 2	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.098056	124.903056							1951-12-17	17	12	1951	6093854	7342036	PRESERVED_SPECIMEN	NHMD	AV	NHMD134267				CC_BY_4_0					2026-03-18T07:45:42.355Z		COORDINATE_ROUNDED
4164085384	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	058986a7-eab1-4df3-836a-e250a7c94073	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns, 1909			PH	Agay	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	9.051667	125.585833							1952-01-09	9	1	1952	6094616	2486144	PRESERVED_SPECIMEN	NHMD	AV	NHMD134237				CC_BY_4_0					2026-03-18T07:45:48.525Z		COORDINATE_ROUNDED
4164085372	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	cf847e45-168d-4682-bef4-8e941b4ae4ff	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla milanjensis	olivaceiceps	SUBSPECIES	Arizelocichla milanjensis olivaceiceps			TZ	Mt Rungwe Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.13	33.669722							1980-08-19	19	8	1980	6540502	7340424	PRESERVED_SPECIMEN	NHMD	AV	NHMD125067				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:58.727Z	StillImage	COORDINATE_ROUNDED
4164085370	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	04bb6514-c1fa-410f-aef4-55b3b86e1a8e	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-02-28	28	2	2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD133240				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.523Z		COORDINATE_ROUNDED
4164085361	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6d06601c-c7b5-406f-a1aa-d616c974e1d3	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla nigriceps	nigriceps	SUBSPECIES	Arizelocichla nigriceps nigriceps (Shelley, 1889)			TZ	Marang Forest Reserve	Arusha Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-3.73	35.63							2004-04-13	13	4	2004	7340427	7340426	PRESERVED_SPECIMEN	NHMD	AV	NHMD129781				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.522Z		
4164085355	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	3ac8fed2-d2d5-44d8-84b3-1fe504dc418f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Bleda	Bleda syndactylus	woosnami	SUBSPECIES	Bleda syndactylus woosnami Ogilvie-Grant, 1907			TZ	Minziro		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-1.0	31.579722							1953-12-29	29	12	1953	6086855	7340458	PRESERVED_SPECIMEN	NHMD	AV	NHMD120870				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:42.346Z	StillImage	COORDINATE_ROUNDED
4164085337	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c948b59a-e7f8-469f-86ae-b07fa5346b15	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla nigriceps	usambarae	SUBSPECIES	Arizelocichla nigriceps usambarae (Grote, 1919)			TZ	Shume Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-4.67	38.25							2009-06-21	21	6	2009	6086710	7340426	PRESERVED_SPECIMEN	NHMD	AV	NHMD127048				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.345Z		
4164085325	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c1d728fc-e149-46f9-b87a-3a902fe62a18	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kilindi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-5.57	37.569722							2005-05-08	8	5	2005	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125028				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.865Z		COORDINATE_ROUNDED
4164085312	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	124467b4-acbb-425e-9eb6-06d981835ab1	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes philippinus	saturatior	SUBSPECIES	Hypsipetes philippinus saturatior (Hartert, 1916)			PH	Agay	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	9.051667	125.585833							1952-01-15	15	1	1952	6093854	7342036	PRESERVED_SPECIMEN	NHMD	AV	NHMD134271				CC_BY_4_0					2026-03-18T07:45:44.864Z		COORDINATE_ROUNDED
4164085311	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	01893a93-e152-4611-ba1d-af529ec95d6e	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1962-11-14	14	11	1962	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD120813				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:44.863Z		COORDINATE_ROUNDED
4164085293	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b92a3654-dae4-420e-b1b5-0f2520b4fd3c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi		SPECIES	Phyllastrephus cabanisi (Sharpe, 1882)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-13	13	3	2003	2486087	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD131216				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.341Z		COORDINATE_ROUNDED
4164085280	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	21baf0cf-b5f1-45be-b384-d40d2be6ee4e	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis		SPECIES	Arizelocichla masukuensis (Shelley, 1897)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-14	14	3	2003	7340439	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD131210				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.339Z		COORDINATE_ROUNDED
4164085270	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	61a74196-2c06-4615-8cd9-cad4bc13813b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-14	14	3	2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD123021				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.715Z		COORDINATE_ROUNDED
4164085253	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b347ce89-b394-4206-afaa-1b58a48de3ef	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-15	15	10	2004	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124967				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.502Z		COORDINATE_ROUNDED
4164085214	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	50feda94-4552-4109-8628-fd7f2668fd00	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kalambo River Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.869722	30.95							2007-11-19	19	11	2007	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD129198				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.329Z		COORDINATE_ROUNDED
4164085194	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	021e4071-afff-451a-9e82-1dd6155b6f21	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-28	28	11	2003	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD126313				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.851Z		
4164085171	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	78163d78-80f7-43fd-b4ba-4827536c29fa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-03-29	29	3	2007	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123852				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.495Z		TAXON_MATCH_HIGHERRANK
4164085135	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c1fcf053-3ed3-4472-abb2-ce526574c6df	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla nigriceps	nigriceps	SUBSPECIES	Arizelocichla nigriceps nigriceps (Shelley, 1889)			TZ	Mt. Kilimanjaro		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e									1967-06-15	15	6	1967	7340427	7340426	PRESERVED_SPECIMEN	NHMD	AV	NHMD119534				CC_BY_4_0		Salanti, M.			2026-03-18T07:45:48.489Z		
4164085077	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	113c562e-38e0-4013-9b2a-47413df1c49c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2005-12-29	29	12	2005	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124866				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.841Z		COORDINATE_ROUNDED
4164085065	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	fb2befa5-54c1-4f46-aae8-fc30232268da	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens		SPECIES	Eurillas virens (Cassin, 1857)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-02-27	27	2	2003	7340348	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD131211				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.316Z		COORDINATE_ROUNDED
4164085046	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	7fae6332-3e64-4e60-a64c-b77c2613845f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-01-19	19	1	2007	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125022				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.694Z		
4164085044	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	5c9845fd-0109-42b3-9542-b78dc7039094	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-03-23	23	3	2007	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123858				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.480Z		TAXON_MATCH_HIGHERRANK
4164085030	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	96a9c528-3a8b-4cb6-b92a-0f5500d2a198	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Nguru Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.5							1949-01-11	11	1	1949	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD122004				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:48.478Z		
4164085024	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2b9b836e-15c2-41af-8c1a-571a02e1f119	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Liwili Kitesa Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-11.399722	34.9							2006-02-01	1	2	2006	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124946				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:58.693Z		COORDINATE_ROUNDED
4164085008	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6166aab5-8681-4e72-926a-0b52796b036a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla milanjensis	striifacies	SUBSPECIES	Arizelocichla milanjensis striifacies			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-20	20	6	2003	6540503	7340424	PRESERVED_SPECIMEN	NHMD	AV	NHMD125050				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:42.312Z		COORDINATE_ROUNDED
4164084991	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	31c155c5-3161-4c11-8416-041a1974f5fe	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus urostictus	philippensis	SUBSPECIES	Poliolophus urostictus philippensis Hachisuka, 1934			PH	Cabanglasan	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.071944	125.299167							1951-10-25	25	10	1951	11027194	2486143	PRESERVED_SPECIMEN	NHMD	AV	NHMD134257				CC_BY_4_0					2026-03-18T07:45:58.689Z		COORDINATE_ROUNDED
4164084984	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	fc4e2907-afa3-48d4-a6e0-c47bbc17335b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus albigula		SPECIES	Phyllastrephus albigula (Grote, 1919)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-19	19	6	2003	6086037	6086037	PRESERVED_SPECIMEN	NHMD	AV	NHMD122921				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.834Z		COORDINATE_ROUNDED
4164084967	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	12c35a4a-ef0b-47ee-bff6-530cbfd62114	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003			2003	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD123089				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.832Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164084964	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	94a30709-c0f0-42d1-abb0-6c71f35fef47	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes mindorensis		SPECIES	Hypsipetes mindorensis (Steere, 1890)			PH	Ilong Peak	Mimaropa	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e									1954-05-07	7	5	1954	6093905	6093905	PRESERVED_SPECIMEN	NHMD	AV	NHMD135143				CC_BY_4_0		Rabor, D.			2026-03-18T07:45:58.686Z		
4164084936	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b0e0f7b4-2354-40fd-bcca-5355a496b8d0	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2005-03-16	16	3	2005	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD126307				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:44.825Z		COORDINATE_ROUNDED
4164084920	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	e65e5bc4-4147-4ce6-a369-f88a949b5c59	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes amaurotis		SPECIES	Hypsipetes amaurotis (Temminck, 1830)				unnamed locality		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e													7342055	7342055	PRESERVED_SPECIMEN	NHMD	AV	NHMD130750				CC_BY_4_0					2026-03-18T07:45:58.686Z		
4164084880	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2a53c252-da79-47b8-9eae-a4beb9dd186c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	sucosus	SUBSPECIES	Phyllastrephus cabanisi sucosus Reichenow, 1903			SS	Gilo		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	4.0308	32.845325							1980-11-21	21	11	1980	6086217	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD127295				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:42.294Z		
4164084826	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	247c2975-984b-4953-8ffb-4410f8a7d78f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus albigularis		SPECIES	Phyllastrephus albigularis (Sharpe, 1882)			SS	Talanga Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	4.029236	32.751611							1980-12-06	6	12	1980	2486093	2486093	PRESERVED_SPECIMEN	NHMD	AV	NHMD129166				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:42.283Z		COORDINATE_ROUNDED
4164084794	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	50011da4-a2f5-4189-a596-0592ed54a111	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Kilindi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-5.57	37.569722							2005-05-19	19	5	2005	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123766				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.453Z		COORDINATE_ROUNDED
4164084788	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b8b2e847-1556-4cb0-8d74-725f52f96f66	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus fischeri		SPECIES	Phyllastrephus fischeri (Reichenow, 1879)			TZ	West of Ruipa river		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-8.119722	36.33							1995-11-26	26	11	1995	2486097	2486097	PRESERVED_SPECIMEN	NHMD	AV	NHMD121901				CC_BY_4_0		Bolding Kristensen, Jan			2026-03-18T07:45:58.669Z	StillImage	COORDINATE_ROUNDED
4164084769	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	e4e737bb-5d4f-465d-8fa5-aa9c869b69eb	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2005-03-22	22	3	2005	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD126286				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.450Z		COORDINATE_ROUNDED
4164084700	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	4b555638-5705-476c-936c-f1da78e3b3a4	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas latirostris	latirostris	SUBSPECIES	Eurillas latirostris latirostris (Strickland, 1844)			TZ	Mahale Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.199722	29.829722							2004-08-15	15	8	2004	6086380	7340356	PRESERVED_SPECIMEN	NHMD	AV	NHMD124901				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.443Z		COORDINATE_ROUNDED
4164084670	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	df995da6-a014-4b2c-bdbd-5e1d958d12c8	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-03-21	21	3	2007	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124939				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.438Z		
4164084643	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	42566195-0e25-4bd4-a685-4eadcf13001a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-14	14	3	2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD123022				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.436Z		COORDINATE_ROUNDED
4164084631	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	df7e4f92-378c-4785-919b-401e40137960	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Mafwemiro Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	36.569722							2003-06-14	14	6	2003	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD122898				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:48.435Z		COORDINATE_ROUNDED
